"","Sample_1","Sample_2","Sample_3","Sample_4","Sample_5","Sample_6","Sample_7","Sample_8","Sample_9","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_30","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","Sample_37","Sample_38","Sample_39","Sample_40","Sample_41","Sample_42","Sample_43","Sample_44","Sample_45","Sample_46","Sample_47","Sample_48","Sample_49","Sample_50","Sample_51","Sample_52","Sample_53","Sample_54","Sample_55","Sample_56","Sample_57","Sample_58","Sample_59","Sample_60","Sample_61","Sample_62","Sample_63","Sample_64","Sample_65","Sample_66","Sample_67","Sample_68","Sample_69","Sample_70","Sample_71","Sample_72","Sample_73","Sample_74","Sample_75","Sample_76","Sample_77","Sample_78","Sample_79","Sample_80","Sample_81","Sample_82","Sample_83","Sample_84","Sample_85","Sample_86","Sample_87","Sample_88","Sample_89","Sample_90","Sample_91","Sample_92","Sample_93","Sample_94","Sample_95","Sample_96","Sample_97","Sample_98","Sample_99","Sample_100"
"Hungatella_hathewayi",0,2343,0,0,0,0,0,0,0,0,0,0,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_pectinophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20637,0,0,0,0,0,4715,1637,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22574,0,0,24163,635,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13708,0,0,0,0,0,0,0,0
"Clostridiales_bacterium_1_7_47FAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridiales_bacterium_CHKCI006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Intestinimonas_butyriciproducens",0,4555,0,846,0,0,0,0,0,0,0,0,833,0,0,21995,0,0,0,0,0,0,0,0,1913,0,0,0,0,197,0,0,0,0,0,0,0,2214,0,0,0,375,0,0,0,0,0,0,0,0,0,0,327,249,0,0,0,0,0,5336,0,0,0,0,0,0,0,41849,2348,1456,0,0,134,1909,1233,0,129,133,0,0,0,0,0,0,2054,0,0,0,0,0,8613,0,0,0,0,0,0,0,790,0
"Lawsonibacter_asaccharolyticus",38749,2022,1066,0,1921,151,6603,5074,741,7936,384,8039,14223,9341,2922,0,0,0,0,229,4988,1972,0,0,2758,0,1254,2192,6996,0,0,0,6219,2220,4629,0,0,0,3174,382,0,0,7057,917,0,0,0,0,1519,0,445,0,979,10741,7930,155,2988,0,812,0,4054,0,2763,391,0,609,2401,0,3570,6134,613,0,2446,6897,7071,545,546,552,4392,3855,2321,4916,0,2830,5399,0,0,1391,0,0,0,0,0,1362,525,1553,2441,1119,0,47867
"Monoglobus_pectinilyticus",4687,1653,0,0,0,0,0,0,0,0,3211,0,13561,583,0,0,0,0,0,0,0,0,0,0,6651,0,3792,0,8775,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,0,1097,1337,0,1023,0,0,0,0,0,0,0,0,0,0,9336,0,11397,0,0,0,0,241,8999,1564,0,0,1411,0,8809,0,8490,0,0,0,0,18871,0,0,0,5284,0,0,2838,9562,0,0,18077
"Eubacterium_coprostanoligenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_dolichum_CAG_375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_eligens",15547,38007,1462,35886,574,12897,0,20302,56360,0,12809,1167,1200,11980,48360,3164,26591,5414,0,23500,1962,675,28772,0,1930,44590,25675,21694,5322,915,5336,24911,12223,0,0,8204,11097,15873,22692,8268,449,1214,29124,11174,1412,801,5325,3619,9392,0,0,4035,19201,8731,5992,3922,998,196,22752,9100,5951,9323,2498,46130,2946,73630,5301,0,13724,19651,40920,733,0,0,14599,0,11204,12714,49584,7361,2929,8984,9737,48753,8887,10854,9496,13368,11485,0,3897,6638,54665,0,1944,8303,22169,0,18753,60996
"Eubacterium_hallii",11267,2372,1187,1006,3481,1401,19208,2003,8797,6078,3093,6810,19378,16841,5014,1295,7486,573,13035,1268,2095,0,1693,1962,17550,1242,1855,568,959,5183,0,3560,1367,0,0,5603,1998,9926,1330,1679,3268,109,2774,5456,0,2335,625,2810,4519,8707,3481,925,2228,455,354,4111,1676,4930,1458,4372,1323,2845,5855,7177,0,12431,6403,0,0,1774,0,1391,5048,6447,6224,5719,3108,525,2116,1939,6084,7877,4271,6481,2047,4625,1302,2439,3974,2244,1864,1345,2288,6398,1454,10222,7419,182,110,2459
"Eubacterium_limosum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_ramulus",1368,0,724,0,0,0,0,3595,3070,0,0,0,0,1027,0,1803,0,0,2208,378,0,0,184,0,0,90,0,2065,0,296,0,515,0,0,0,1314,0,0,1157,189,0,0,176,0,0,1362,0,944,629,2444,1729,180,740,0,0,0,522,0,0,0,252,0,0,443,0,2134,0,0,2386,877,91,0,1521,1915,2921,0,0,0,0,184,1336,85,0,3304,686,0,0,0,0,0,792,0,688,0,853,2003,0,0,0,4517
"Eubacterium_sp_CAG_180",0,0,26947,0,0,696,0,0,0,5149,0,0,0,0,0,0,0,0,0,435,177820,0,0,47683,0,14600,0,0,0,0,28831,0,0,0,29023,0,0,0,4914,0,0,0,0,137181,19474,0,0,0,0,0,0,0,48729,0,0,46940,0,30164,52043,0,0,92169,0,182564,0,0,138238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227230,0,0,8258,0,0,0,0,0,180706,937,0,0,0,0,0,0
"Eubacterium_sp_CAG_251",0,0,0,0,0,0,0,50771,0,0,0,0,39092,3606,0,0,0,0,0,0,0,0,0,0,4699,0,0,37148,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26831,711,0,0,0,0,0,26207,0,0,0,8485,0,0,0,0,0,9317,11078,0,0,0,122001,0,0,14057,0,0,0,0,0,0,0,8259,0,0,0,0,0,34627,0,0,0,0,0,0,0,7377,0,0,0,15843,0
"Eubacterium_sp_CAG_274",0,0,0,0,0,0,0,663,0,3840,0,0,0,0,0,0,3481,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,0,5110,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,455,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,820,0,260,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0
"Eubacterium_sp_CAG_38",12421,0,2864,0,1468,0,27384,4010,0,1065,1201,21864,7091,6937,0,0,3374,0,13259,12069,4032,166,1680,0,0,100881,1942,0,0,0,2346,4604,526,15061,7178,11721,0,29261,849,0,361,0,1901,0,0,501,0,786,0,0,0,0,340,21631,0,0,0,1750,124,241,10852,2308,0,0,0,4334,12006,25596,0,129,0,7622,7494,1404,0,4386,2585,0,4476,623,0,0,0,10977,0,0,3131,20495,0,7097,0,0,0,528,11322,1397,0,0,5964,42676
"Eubacterium_sp_OM08_24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23765,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_ventriosum",0,0,0,1310,0,869,0,917,3241,0,8610,0,0,0,0,0,36,0,2139,37,0,0,0,416,0,0,1525,0,0,0,0,0,3309,0,0,293,0,37,2062,0,0,0,0,0,451,0,345,0,2755,0,0,151,0,0,0,0,0,0,0,332,0,0,0,1431,0,883,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,226,0,729,0,75,0,0,75,0,0,376,0,0,151,2199,0,0,0,445
"Anaerostipes_hadrus",9747,318,2118,3717,4631,6307,27806,23705,12179,14362,601,15306,28175,18777,19589,17696,8753,600,20187,1199,5635,1837,445,4970,4746,5558,6331,117334,2302,8869,141,1171,0,15890,6763,15615,8146,3149,14334,4123,1414,0,1703,4341,2269,1738,5248,4126,437,25066,1387,5863,1199,11036,211,9642,0,1664,1719,4842,0,475,6293,496,308,6730,906,27656,3275,15677,52513,8163,4691,0,8529,2141,9385,9472,955,5159,2483,41192,862,6115,22003,532,0,1270,3006,15266,2548,542,2345,2881,448,4455,6060,0,5160,11645
"Anaerotignum_lactatifermentans",680,0,0,0,0,6063,4532,4536,0,0,0,0,77177,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18710,358,0,0,1765,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,2884,0,0,0,0,0,0,0,0,0,0
"Blautia_coccoides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_hansenii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_hydrogenotrophica",0,0,0,0,0,0,0,0,0,0,0,0,6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_obeum",2513,2225,3626,0,16618,5154,0,15397,1017,2762,204,163,28359,0,3165,0,1642,1185,0,268,2517,744,0,0,5910,956,486,961,2367,0,2123,1289,3273,0,4758,6352,562,0,0,6484,0,0,3569,3124,945,0,220,1723,0,0,0,6612,5437,733,0,1275,3720,78,12239,19810,0,0,0,0,0,28242,3396,0,3196,0,17495,0,617,36147,552,1721,1029,0,3310,7570,75,2462,304,15114,2350,1710,0,232,16477,0,0,1686,1239,0,473,78,649,3971,972,4001
"Blautia_producta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_sp_An249",0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_sp_CAG_257",0,0,0,0,0,0,0,0,0,0,0,0,9074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_sp_N6H1_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_wexlerae",9811,253,3086,0,286,1696,39799,0,5222,4645,3536,19634,21163,25271,3606,6520,0,0,27556,3623,961,1147,5348,4159,0,1580,3336,20783,254,20907,0,0,3341,37993,0,1718,9344,12723,5447,3285,2734,0,0,1258,1199,9146,10052,0,4046,20411,2966,0,0,12638,1002,0,489,6115,549,0,11573,1409,1593,11459,0,0,2707,24855,0,5572,1642,2982,8850,0,6462,9674,5834,28839,0,5987,34418,2440,1670,0,25287,752,1367,19988,0,5332,6835,0,1441,3825,6530,15641,16494,0,6329,0
"Ruminococcus_gnavus",143,0,0,0,0,0,0,0,0,0,0,0,28060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,790,0,0,0,0,0,2052,0,0,0,0,2369,0,0,0,0,0,0,0,3468,0,0,0,191,2749,0,993,0,0,0,0,0,0,0,0,11498,0,0,0,0,0,0,0,3175,0,2937,0,0,0,0,0,0,0,1168,0,0,0,0,0,0,0,4905,0,0,0,0,0,0
"Ruminococcus_torques",0,0,3342,271,6893,4699,31818,0,0,6326,6604,10906,0,3213,23334,1592,0,1844,25910,1971,3395,0,0,13879,0,6154,1121,4445,2823,10314,0,1587,6875,0,3878,14637,1168,0,13384,1418,554,0,3331,3680,0,2595,0,2257,11990,10729,8309,0,0,0,1370,24784,2043,3256,5235,5462,0,3017,1723,674,0,984,935,0,0,1700,7613,2431,2536,0,1262,17416,7171,0,802,0,372,8015,0,2005,0,1202,11034,6024,0,2925,8734,0,3935,5701,4016,14064,0,1400,1365,1930
"Butyrivibrio_crossotus",0,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72571,0,0,179663,0,0,0,0,0,0,0,0,828,34603,0,0,0,0,0,189575,51523,0,0,162601,1107,0,0,0,0,0,9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69192,124260,0,0,0,0,0,0,0,0,0,0,130648,0,0,54326,0,0,0,0,0
"Butyrivibrio_sp_CAG_318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43645,0,0,0,0,0,3289,26858,0,0,0,0,0,0,0,0,0,0,0,0,0,13691,0,0,0,0,0,0,0,0,0,37935,0,0,0,0,0,0,0,0,0,0,0,0,0,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprococcus_catus",0,0,0,812,1193,0,0,422,1711,527,2303,0,0,0,468,0,1277,0,0,469,0,0,0,369,0,0,4036,2312,0,618,0,1741,407,0,0,71,367,0,0,0,0,615,1650,0,1341,0,0,0,1650,1230,3450,780,281,0,0,269,0,698,1188,0,0,0,0,0,515,3751,1844,0,0,0,885,424,0,0,255,697,0,0,673,1711,4730,0,0,2593,2146,0,0,1382,480,0,0,1718,1445,0,178,0,433,1402,0,145
"Coprococcus_comes",0,0,2162,1913,4164,3417,0,1048,11148,2990,5136,2163,11176,3642,4099,8984,0,498,6882,1633,3696,174,314,0,3818,2520,3412,5713,9230,9266,0,16493,5730,0,8425,0,2614,1298,4337,3156,143,0,3058,0,1438,683,173,456,4092,0,9337,6668,1230,1558,0,6815,210,1694,9437,2002,2516,2077,4910,9630,0,6495,0,0,4683,719,3990,0,4508,1105,5168,4382,1800,2688,5184,2336,5042,74,1120,10595,5791,2984,287,2240,1381,225,3092,0,6796,1356,1646,10329,2816,732,8993,2549
"Coprococcus_eutactus",0,0,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,0,60745,0,0,0,363,0,0,0,22773,0,9647,0,15224,57750,0,0,0,4026,79716,20947,0,0,0,29011,0,36083,28896,0,0,0,7999,95150,0,0,0,0,0,48341,1653,0,0,0,0,0,13217,0,0,3235,71151,43344,0,0,0,0,3792,48759,0,0,0,0,0,33381,0,0,0,0,35032,0,32936,0,0,67871,0,0,0,0,0,0,15615,13975,0,0,0
"Dorea_formicigenerans",2336,720,991,0,0,0,0,4557,175,2548,2357,0,0,0,4219,0,1081,84,3462,276,960,0,975,7573,0,1771,1640,449,0,0,526,1434,420,0,1693,1126,1203,337,0,1384,398,0,603,5263,0,177,0,0,4866,2946,223,0,554,626,0,0,0,429,0,440,0,221,0,1421,0,1800,2952,0,690,0,1105,0,2229,0,815,1611,0,0,2436,955,0,44,89,1100,1664,647,254,1511,910,0,0,801,2182,1178,3494,1986,0,1328,1497,667
"Dorea_longicatena",6490,7423,962,2257,7798,7170,0,1398,8288,2428,12431,1981,57434,863,17641,4458,7550,3184,17065,999,3322,1053,2025,12374,2690,6690,13781,958,13561,5706,315,2548,7094,0,3239,10562,1169,10171,9381,4569,592,0,8642,2839,2663,1424,1742,300,6774,17111,4629,2455,5382,1242,774,11813,3226,1954,16763,7717,987,2920,33492,5802,0,3419,8944,12788,2117,783,3286,1537,9934,0,1339,5587,4182,0,2122,3545,18411,2012,2569,18016,14521,2784,1439,10653,1569,528,1129,0,2881,2628,4893,10305,1290,4621,7656,8317
"Dorea_sp_CAG_317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0
"Eisenbergiella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,23755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eisenbergiella_tayi",0,0,0,0,0,0,0,0,1206,0,0,0,2541,0,0,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8072,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusicatenibacter_saccharivorans",53802,4056,6497,6272,22294,18982,62057,22796,29237,18710,29389,23099,99208,15540,73913,28896,14048,2318,96003,6271,15004,792,14354,5594,9283,13373,9764,45848,10610,25076,0,6663,29713,12009,1367,28530,16859,37089,11904,13463,2906,0,22745,16102,10503,5257,2227,7719,26642,296,12719,6851,10210,5313,2990,24140,7329,16475,29269,9545,7948,920,16275,6787,2459,19234,21700,0,29618,23640,14317,0,15591,2819,20814,32207,13264,6670,18626,22389,52259,8207,14838,41580,54042,4808,3449,30115,39143,3484,36661,7261,35505,19281,6083,99813,20660,1091,38989,7493
"Clostridium_aldenense",0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_asparagiforme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,1311,0,0,0,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0
"Clostridium_bolteae",0,0,0,0,0,0,10259,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,1524,0,0,0,0,0,0,0,8468,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12624,0,0,0,0,0,547,0,0,0,13484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,0,0,0
"Clostridium_citroniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_clostridioforme",0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_lavalense",0,333,0,0,0,0,5248,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6921,0,0,0,0,0,1639,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_saccharolyticum",0,0,0,0,0,0,7129,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_scindens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_symbiosum",0,0,0,0,0,0,1159,0,0,0,0,0,5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,11842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,0,0,0
"Eubacterium_rectale",1094,24875,23782,64972,808,44083,33998,103185,75779,9287,0,12822,0,67389,6393,2414,42581,27777,52755,3388,30641,1436,37592,0,6068,76875,26546,0,0,0,4240,2841,105531,0,0,167141,22854,133051,10729,3010,769,0,82373,2750,22327,53949,8889,0,79570,2447,2458,6436,44555,12502,476,1128,79744,8276,2075,4862,0,9844,1286,17738,7072,7317,13289,0,164706,83381,60186,0,60885,0,15260,121454,48509,105892,0,21237,26649,98719,20186,15744,34931,2236,2755,11770,50407,0,134525,69362,140825,5063,4220,11688,1022,25038,37338,91808
"Lachnospiraceae_bacterium_2_1_46FAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnospira_pectinoschiza",17135,5516,14981,0,14388,0,0,0,35459,97014,0,182769,0,81893,9594,34185,0,36997,152301,55168,29002,0,21767,0,20362,0,52584,116865,6559,0,9542,30530,41432,0,0,54651,51261,0,32087,19277,32328,0,22919,32486,2023,13156,7690,0,27204,0,33798,17131,104703,0,19265,0,1157,0,446,9119,19239,0,3095,0,0,88609,0,0,23521,52880,0,0,0,0,0,0,0,33344,47706,16507,0,37922,13697,17203,59828,49078,0,0,67773,0,0,0,0,0,0,29826,0,0,0,30416
"Murimonas_intestini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
